d_date,fajr_begins,fajr_jamah,sunrise,zuhr_begins,zuhr_jamah,asr_mithl_1,asr_mithl_2,asr_jamah,maghrib_begins,maghrib_jamah,isha_begins,isha_jamah,is_ramadan,hijri_date
2019-06-10,02:42:00,03:41:00,04:41:00,13:05:00,13:30:00,17:22:00,17:22:00,19:30:00,21:19:00,21:24:00,22:38:00,22:50:00,1,0
2019-06-11,02:42:00,03:41:00,04:41:00,13:05:00,13:30:00,17:22:00,17:22:00,19:30:00,21:20:00,21:25:00,22:40:00,22:50:00,1,0
2019-06-12,02:40:00,03:40:00,04:40:00,13:05:00,13:30:00,17:23:00,17:23:00,19:30:00,21:21:00,21:26:00,22:41:00,22:50:00,1,0
2019-06-13,02:39:00,03:40:00,04:40:00,13:06:00,13:30:00,17:23:00,17:23:00,19:30:00,21:21:00,21:26:00,22:42:00,22:50:00,1,0
2019-06-14,02:39:00,03:40:00,04:40:00,13:06:00,13:15:00,17:23:00,17:23:00,19:30:00,21:22:00,21:27:00,22:43:00,22:50:00,1,0
2019-06-15,02:39:00,03:40:00,04:40:00,13:06:00,13:30:00,17:24:00,17:24:00,19:30:00,21:22:00,21:27:00,22:43:00,22:50:00,1,0
2019-06-16,02:39:00,03:40:00,04:40:00,13:06:00,13:30:00,17:24:00,17:24:00,19:30:00,21:23:00,21:28:00,22:43:00,22:50:00,1,0
2019-06-17,02:39:00,03:40:00,04:40:00,13:06:00,13:30:00,17:24:00,17:24:00,19:30:00,21:23:00,21:28:00,22:43:00,22:50:00,0,0
2019-06-18,02:39:00,03:40:00,04:40:00,13:07:00,13:30:00,17:25:00,17:25:00,19:30:00,21:24:00,21:29:00,22:43:00,22:50:00,0,0
2019-06-19,02:39:00,03:40:00,04:40:00,13:07:00,13:30:00,17:25:00,17:25:00,19:30:00,21:24:00,21:29:00,22:43:00,22:50:00,0,0
2019-06-20,02:40:00,03:40:00,04:40:00,13:07:00,13:30:00,17:25:00,17:25:00,19:30:00,21:24:00,21:29:00,22:43:00,22:50:00,0,0
2019-06-21,02:40:00,03:40:00,04:40:00,13:07:00,13:15:00,17:25:00,17:25:00,19:30:00,21:24:00,21:29:00,22:42:00,22:50:00,0,0
2019-06-22,02:40:00,03:40:00,04:40:00,13:07:00,13:30:00,17:25:00,17:25:00,19:30:00,21:25:00,21:30:00,22:42:00,22:50:00,0,0
2019-06-23,02:42:00,03:41:00,04:41:00,13:08:00,13:30:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:42:00,22:50:00,0,0
2019-06-24,02:42:00,03:41:00,04:41:00,13:08:00,13:30:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:41:00,22:50:00,0,0
2019-06-25,02:42:00,03:41:00,04:41:00,13:08:00,13:30:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:41:00,22:50:00,0,0
2019-06-26,02:44:00,03:42:00,04:42:00,13:08:00,13:30:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:41:00,22:50:00,0,0
2019-06-27,02:44:00,03:42:00,04:42:00,13:09:00,13:30:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:40:00,22:50:00,0,0
2019-06-28,02:46:00,03:43:00,04:43:00,13:09:00,13:15:00,17:26:00,17:26:00,19:30:00,21:25:00,21:30:00,22:40:00,22:50:00,0,0
2019-06-29,02:46:00,03:43:00,04:43:00,13:09:00,13:30:00,17:26:00,17:26:00,19:30:00,21:24:00,21:29:00,22:38:00,22:50:00,0,0
2019-06-30,02:47:00,03:44:00,04:44:00,13:09:00,13:30:00,17:26:00,17:26:00,19:30:00,21:24:00,21:29:00,22:37:00,22:50:00,0,0
2019-07-01,02:48:00,03:44:00,04:44:00,13:09:00,13:30:00,17:27:00,17:27:00,19:30:00,21:24:00,21:29:00,22:36:00,22:50:00,0,0
2019-07-02,02:50:00,03:45:00,04:45:00,13:10:00,13:30:00,17:27:00,17:27:00,19:30:00,21:24:00,21:29:00,22:36:00,22:50:00,0,0
2019-07-03,02:51:00,03:46:00,04:46:00,13:10:00,13:30:00,17:27:00,17:27:00,19:30:00,21:23:00,21:28:00,22:35:00,22:50:00,0,0
2019-07-04,02:53:00,03:47:00,04:47:00,13:10:00,13:30:00,17:27:00,17:27:00,19:30:00,21:23:00,21:28:00,22:34:00,22:50:00,0,0
2019-07-05,02:53:00,03:47:00,04:47:00,13:10:00,13:15:00,17:26:00,17:26:00,19:30:00,21:22:00,21:27:00,22:33:00,22:50:00,0,0
2019-07-06,02:54:00,03:48:00,04:48:00,13:10:00,13:30:00,17:26:00,17:26:00,19:30:00,21:22:00,21:27:00,22:33:00,22:50:00,0,0
2019-07-07,02:56:00,03:49:00,04:49:00,13:10:00,13:30:00,17:26:00,17:26:00,19:30:00,21:21:00,21:26:00,22:31:00,22:50:00,0,0
2019-07-08,02:57:00,03:50:00,04:50:00,13:11:00,13:30:00,17:26:00,17:26:00,19:30:00,21:21:00,21:26:00,22:31:00,22:50:00,0,0
2019-07-09,02:59:00,03:51:00,04:51:00,13:11:00,13:30:00,17:26:00,17:26:00,19:30:00,21:20:00,21:25:00,22:30:00,22:50:00,0,0
2019-07-10,03:00:00,03:52:00,04:52:00,13:11:00,14:31:00,17:26:00,17:26:00,19:00:00,21:19:00,21:24:00,22:28:00,22:50:00,0,0
2019-07-11,03:01:00,03:53:00,04:53:00,13:11:00,13:30:00,17:26:00,17:26:00,19:30:00,21:18:00,21:23:00,22:27:00,22:50:00,0,0
2019-07-12,03:03:00,03:54:00,04:54:00,13:11:00,13:15:00,17:26:00,17:26:00,19:30:00,21:17:00,21:22:00,22:26:00,22:50:00,0,0
2019-07-13,03:04:00,03:55:00,04:55:00,13:11:00,13:30:00,17:25:00,17:25:00,19:30:00,21:17:00,21:22:00,22:25:00,22:50:00,0,0
2019-07-14,03:06:00,03:56:00,04:56:00,13:11:00,13:30:00,17:25:00,17:25:00,19:30:00,21:16:00,21:21:00,22:24:00,22:50:00,0,0
2019-07-15,03:08:00,03:58:00,04:58:00,13:11:00,13:30:00,17:25:00,17:25:00,19:30:00,21:15:00,21:20:00,22:23:00,22:50:00,0,0
2019-07-16,03:09:00,03:59:00,04:59:00,13:12:00,13:30:00,17:25:00,17:25:00,19:30:00,21:14:00,21:19:00,22:21:00,22:50:00,0,0
2019-07-17,03:11:00,04:00:00,05:00:00,13:12:00,13:30:00,17:24:00,17:24:00,19:30:00,21:13:00,21:18:00,22:20:00,22:50:00,0,0
2019-07-18,03:12:00,04:01:00,05:01:00,13:12:00,13:30:00,17:24:00,17:24:00,19:30:00,21:12:00,21:17:00,22:19:00,22:50:00,0,0
2019-07-19,03:14:00,04:02:00,05:02:00,13:12:00,13:15:00,17:24:00,17:24:00,19:30:00,21:10:00,21:15:00,22:16:00,22:45:00,0,0
2019-07-20,03:16:00,04:04:00,05:04:00,13:12:00,13:30:00,17:23:00,17:23:00,19:30:00,21:09:00,21:14:00,22:15:00,22:45:00,0,0
2019-07-21,03:17:00,04:05:00,05:05:00,13:12:00,13:30:00,17:23:00,17:23:00,19:30:00,21:08:00,21:13:00,22:14:00,22:45:00,0,0
2019-07-22,03:19:00,04:06:00,05:06:00,13:12:00,13:30:00,17:22:00,17:22:00,19:30:00,21:07:00,21:12:00,22:12:00,22:45:00,0,0
2019-07-23,03:21:00,04:08:00,05:08:00,13:12:00,13:30:00,17:22:00,17:22:00,19:30:00,21:05:00,21:10:00,22:10:00,22:45:00,0,0
2019-07-24,03:23:00,04:09:00,05:09:00,13:12:00,13:30:00,17:21:00,17:21:00,19:30:00,21:04:00,21:09:00,22:09:00,22:45:00,0,0
2019-07-25,03:24:00,04:10:00,05:10:00,13:12:00,13:30:00,17:21:00,17:21:00,18:30:00,21:03:00,21:08:00,22:07:00,22:45:00,0,0
2019-07-26,03:27:00,04:12:00,05:12:00,13:12:00,13:15:00,17:20:00,17:20:00,18:30:00,21:01:00,21:06:00,22:05:00,22:45:00,0,0
2019-07-27,03:28:00,04:13:00,05:13:00,13:12:00,13:30:00,17:20:00,17:20:00,18:30:00,21:00:00,21:05:00,22:04:00,22:45:00,0,0
2019-07-28,03:31:00,04:15:00,05:15:00,13:12:00,13:30:00,17:19:00,17:19:00,18:30:00,20:58:00,21:03:00,22:01:00,22:45:00,0,0
2019-07-29,03:32:00,04:16:00,05:16:00,13:12:00,13:30:00,17:19:00,17:19:00,18:30:00,20:57:00,21:02:00,22:00:00,22:45:00,0,0
2019-07-30,03:35:00,04:18:00,05:18:00,13:12:00,13:30:00,17:18:00,17:18:00,18:30:00,20:55:00,21:00:00,21:58:00,22:45:00,0,0
2019-07-31,03:36:00,04:19:00,05:19:00,13:12:00,13:30:00,17:17:00,17:17:00,18:30:00,20:54:00,20:59:00,21:57:00,22:45:00,0,0
2019-08-01,03:39:00,04:21:00,05:21:00,13:12:00,13:30:00,17:17:00,17:17:00,18:30:00,20:52:00,20:57:00,21:56:00,22:45:00,0,0
2019-08-02,03:40:00,04:22:00,05:22:00,13:12:00,13:15:00,17:16:00,17:16:00,18:30:00,20:50:00,20:55:00,21:54:00,22:30:00,0,0
2019-08-03,03:43:00,04:24:00,05:24:00,13:12:00,13:30:00,17:15:00,17:15:00,18:30:00,20:49:00,20:54:00,21:53:00,22:30:00,0,0
2019-08-04,03:44:00,04:25:00,05:25:00,13:12:00,13:30:00,17:14:00,17:14:00,18:30:00,20:47:00,20:52:00,21:51:00,22:30:00,0,0
2019-08-05,03:47:00,04:27:00,05:27:00,13:12:00,13:30:00,17:14:00,17:14:00,18:30:00,20:45:00,20:50:00,21:49:00,22:30:00,0,0
2019-08-06,03:48:00,04:28:00,05:28:00,13:11:00,13:30:00,17:13:00,17:13:00,18:30:00,20:44:00,20:49:00,21:49:00,22:30:00,0,0
2019-08-07,03:50:00,04:30:00,05:30:00,13:11:00,13:30:00,17:12:00,17:12:00,18:30:00,20:42:00,20:47:00,21:47:00,22:30:00,0,0
2019-08-08,03:52:00,04:31:00,05:31:00,13:11:00,13:30:00,17:11:00,17:11:00,18:30:00,20:40:00,20:45:00,21:45:00,22:30:00,0,0
2019-08-09,03:54:00,04:33:00,05:33:00,13:11:00,13:15:00,17:10:00,17:10:00,18:30:00,20:38:00,20:43:00,21:43:00,22:15:00,0,0
2019-08-10,03:56:00,04:35:00,05:35:00,13:11:00,13:30:00,17:09:00,17:09:00,18:30:00,20:36:00,20:41:00,21:41:00,22:15:00,0,0
2019-08-11,03:58:00,04:36:00,05:36:00,13:11:00,13:30:00,17:08:00,17:08:00,18:30:00,20:34:00,20:39:00,21:40:00,22:15:00,0,0
2019-08-12,04:00:00,04:38:00,05:38:00,13:11:00,13:30:00,17:08:00,17:08:00,18:30:00,20:32:00,20:37:00,21:38:00,22:15:00,0,0
2019-08-13,04:01:00,04:39:00,05:39:00,13:10:00,13:30:00,17:07:00,17:07:00,18:30:00,20:31:00,20:36:00,21:37:00,22:15:00,0,0
2019-08-14,04:04:00,04:41:00,05:41:00,13:10:00,13:30:00,17:06:00,17:06:00,18:30:00,20:29:00,20:34:00,21:35:00,22:15:00,0,0
2019-08-15,04:05:00,04:42:00,05:42:00,13:10:00,13:30:00,17:05:00,17:05:00,18:30:00,20:27:00,20:32:00,21:33:00,22:15:00,0,0
2019-08-16,04:07:00,04:44:00,05:44:00,13:10:00,13:15:00,17:04:00,17:04:00,18:30:00,20:25:00,20:30:00,21:32:00,22:00:00,0,0
2019-08-17,04:10:00,04:46:00,05:46:00,13:10:00,13:30:00,17:02:00,17:02:00,18:30:00,20:23:00,20:28:00,21:30:00,22:00:00,0,0
2019-08-18,04:11:00,04:47:00,05:47:00,13:09:00,13:30:00,17:01:00,17:01:00,18:30:00,20:21:00,20:26:00,21:28:00,22:00:00,0,0
2019-08-19,04:13:00,04:49:00,05:49:00,13:09:00,13:30:00,17:00:00,17:00:00,18:30:00,20:19:00,20:24:00,21:26:00,22:00:00,0,0
2019-08-20,04:15:00,04:50:00,05:50:00,13:09:00,13:30:00,16:59:00,16:59:00,18:30:00,20:16:00,20:21:00,21:23:00,22:00:00,0,0
2019-08-21,04:17:00,04:52:00,05:52:00,13:09:00,13:30:00,16:58:00,16:58:00,18:30:00,20:14:00,20:19:00,21:22:00,22:00:00,0,0
2019-08-22,04:19:00,04:54:00,05:54:00,13:08:00,13:30:00,16:57:00,16:57:00,18:30:00,20:12:00,20:17:00,21:20:00,22:00:00,0,0
2019-08-23,04:21:00,04:55:00,05:55:00,13:08:00,13:15:00,16:56:00,16:56:00,18:00:00,20:10:00,20:15:00,21:18:00,21:45:00,0,0
2019-08-24,04:23:00,04:57:00,05:57:00,13:08:00,13:30:00,16:54:00,16:54:00,18:00:00,20:08:00,20:13:00,21:16:00,21:45:00,0,0
2019-08-25,04:24:00,04:58:00,05:58:00,13:08:00,13:30:00,16:53:00,16:53:00,18:00:00,20:06:00,20:11:00,21:15:00,21:45:00,0,0
2019-08-26,04:27:00,05:00:00,06:00:00,13:07:00,13:30:00,16:52:00,16:52:00,18:00:00,20:04:00,20:09:00,21:13:00,21:45:00,0,0
2019-08-27,04:28:00,05:01:00,06:01:00,13:07:00,13:30:00,16:51:00,16:51:00,18:00:00,20:02:00,20:07:00,21:11:00,21:45:00,0,0
2019-08-28,04:30:00,05:03:00,06:03:00,13:07:00,13:30:00,16:49:00,16:49:00,18:00:00,19:59:00,20:04:00,21:08:00,21:45:00,0,0
2019-08-29,04:33:00,05:05:00,06:05:00,13:07:00,13:30:00,16:48:00,16:48:00,18:00:00,19:57:00,20:02:00,21:07:00,21:45:00,0,0
2019-08-30,04:34:00,05:06:00,06:06:00,13:06:00,13:15:00,16:47:00,16:47:00,18:00:00,19:55:00,20:00:00,21:05:00,21:30:00,0,0
2019-08-31,04:36:00,05:08:00,06:08:00,13:06:00,13:30:00,16:45:00,16:45:00,18:00:00,19:53:00,19:58:00,21:03:00,21:30:00,0,0
2019-09-01,04:37:00,05:09:00,06:09:00,13:06:00,13:30:00,16:44:00,16:44:00,18:00:00,19:51:00,19:56:00,21:02:00,21:30:00,0,0
2019-09-02,04:39:00,05:11:00,06:11:00,13:05:00,13:30:00,16:43:00,16:43:00,18:00:00,19:48:00,19:53:00,20:59:00,21:30:00,0,0
2019-09-03,04:41:00,05:13:00,06:13:00,13:05:00,13:30:00,16:41:00,16:41:00,18:00:00,19:46:00,19:51:00,20:57:00,21:30:00,0,0
2019-09-04,04:42:00,05:14:00,06:14:00,13:05:00,13:30:00,16:40:00,16:40:00,18:00:00,19:44:00,19:49:00,20:56:00,21:30:00,0,0
2019-09-05,04:44:00,05:16:00,06:16:00,13:04:00,13:30:00,16:38:00,16:38:00,18:00:00,19:42:00,19:47:00,20:54:00,21:30:00,0,0
2019-09-06,04:45:00,05:17:00,06:17:00,13:04:00,13:15:00,16:37:00,16:37:00,17:30:00,19:39:00,19:44:00,20:51:00,21:15:00,0,0
2019-09-07,04:47:00,05:19:00,06:19:00,13:04:00,13:30:00,16:35:00,16:35:00,17:30:00,19:37:00,19:42:00,20:50:00,21:15:00,0,0
2019-09-08,04:49:00,05:21:00,06:21:00,13:03:00,13:30:00,16:34:00,16:34:00,17:30:00,19:35:00,19:40:00,20:48:00,21:15:00,0,0
2019-09-09,04:50:00,05:22:00,06:22:00,13:03:00,13:30:00,16:32:00,16:32:00,17:30:00,19:33:00,19:38:00,20:46:00,21:15:00,0,0
2019-09-10,04:52:00,05:24:00,06:24:00,13:03:00,13:30:00,16:31:00,16:31:00,17:30:00,19:30:00,19:35:00,20:43:00,21:15:00,0,0
2019-09-11,04:53:00,05:25:00,06:25:00,13:02:00,13:30:00,16:29:00,16:29:00,17:30:00,19:28:00,19:33:00,20:42:00,21:15:00,0,0
2019-09-12,04:55:00,05:27:00,06:27:00,13:02:00,13:30:00,16:28:00,16:28:00,17:30:00,19:26:00,19:31:00,20:40:00,21:15:00,0,0
2019-09-13,04:57:00,05:29:00,06:29:00,13:02:00,13:15:00,16:26:00,16:26:00,17:30:00,19:23:00,19:28:00,20:37:00,21:00:00,0,0
2019-09-14,04:58:00,05:30:00,06:30:00,13:01:00,13:30:00,16:25:00,16:25:00,17:30:00,19:21:00,19:26:00,20:35:00,21:00:00,0,0
2019-09-15,05:00:00,05:32:00,06:32:00,13:01:00,13:30:00,16:23:00,16:23:00,17:30:00,19:19:00,19:24:00,20:34:00,21:00:00,0,0
2019-09-16,05:02:00,05:33:00,06:33:00,13:00:00,13:30:00,16:22:00,16:22:00,17:30:00,19:17:00,19:22:00,20:32:00,21:00:00,0,0
2019-09-17,05:04:00,05:35:00,06:35:00,13:00:00,13:30:00,16:20:00,16:20:00,17:30:00,19:14:00,19:19:00,20:29:00,21:00:00,0,0
2019-09-18,05:06:00,05:37:00,06:37:00,13:00:00,13:30:00,16:18:00,16:18:00,17:30:00,19:12:00,19:17:00,20:27:00,21:00:00,0,0
2019-09-19,05:08:00,05:38:00,06:38:00,12:59:00,13:30:00,16:17:00,16:17:00,17:30:00,19:10:00,19:15:00,20:25:00,21:00:00,0,0
2019-09-20,05:10:00,05:40:00,06:40:00,12:59:00,13:15:00,16:15:00,16:15:00,17:15:00,19:07:00,19:12:00,20:22:00,20:45:00,0,0
2019-09-21,05:11:00,05:41:00,06:41:00,12:59:00,13:30:00,16:13:00,16:13:00,17:15:00,19:05:00,19:10:00,20:21:00,20:45:00,0,0
2019-09-22,05:14:00,05:43:00,06:43:00,12:58:00,13:30:00,16:12:00,16:12:00,17:15:00,19:03:00,19:08:00,20:19:00,20:45:00,0,0
2019-09-23,05:16:00,05:45:00,06:45:00,12:58:00,13:30:00,16:10:00,16:10:00,17:15:00,19:00:00,19:05:00,20:16:00,20:45:00,0,0
2019-09-24,05:17:00,05:46:00,06:46:00,12:58:00,13:30:00,16:09:00,16:09:00,17:15:00,18:58:00,19:03:00,20:14:00,20:45:00,0,0
2019-09-25,05:20:00,05:48:00,06:48:00,12:57:00,13:30:00,16:07:00,16:07:00,17:15:00,18:56:00,19:01:00,20:13:00,20:45:00,0,0
2019-09-26,05:21:00,05:49:00,06:49:00,12:57:00,13:30:00,16:05:00,16:05:00,17:15:00,18:53:00,18:58:00,20:10:00,20:45:00,0,0
2019-09-27,05:23:00,05:51:00,06:51:00,12:57:00,13:15:00,16:03:00,16:03:00,17:00:00,18:51:00,18:56:00,20:08:00,20:30:00,0,0
2019-09-28,05:26:00,05:53:00,06:53:00,12:56:00,13:30:00,16:02:00,16:02:00,17:00:00,18:49:00,18:54:00,20:06:00,20:30:00,0,0
2019-09-29,05:27:00,05:54:00,06:54:00,12:56:00,13:30:00,16:00:00,16:00:00,17:00:00,18:47:00,18:52:00,20:04:00,20:30:00,0,0
2019-09-30,05:29:00,05:56:00,06:56:00,12:56:00,13:30:00,15:58:00,15:58:00,17:00:00,18:44:00,18:49:00,20:01:00,20:30:00,0,0
2019-10-01,05:29:00,05:57:00,06:57:00,12:55:00,13:30:00,15:57:00,15:57:00,17:00:00,18:42:00,18:47:00,20:00:00,20:30:00,0,0
2019-10-02,05:31:00,05:59:00,06:59:00,12:55:00,13:30:00,15:55:00,15:55:00,17:00:00,18:40:00,18:45:00,19:58:00,20:30:00,0,0
2019-10-03,05:33:00,06:01:00,07:01:00,12:55:00,13:30:00,15:53:00,15:53:00,17:00:00,18:38:00,18:43:00,19:57:00,20:30:00,0,0
2019-10-04,05:34:00,06:02:00,07:02:00,12:54:00,13:15:00,15:52:00,15:52:00,16:45:00,18:35:00,18:40:00,19:54:00,20:15:00,0,0
2019-10-05,05:35:00,06:04:00,07:04:00,12:54:00,13:30:00,15:50:00,15:50:00,16:45:00,18:33:00,18:38:00,19:52:00,20:15:00,0,0
2019-10-06,05:37:00,06:06:00,07:06:00,12:54:00,13:30:00,15:48:00,15:48:00,16:45:00,18:31:00,18:36:00,19:50:00,20:15:00,0,0
2019-10-07,05:38:00,06:07:00,07:07:00,12:53:00,13:30:00,15:47:00,15:47:00,16:45:00,18:29:00,18:34:00,19:50:00,20:15:00,0,0
2019-10-08,05:39:00,06:09:00,07:09:00,12:53:00,13:30:00,15:45:00,15:45:00,16:45:00,18:26:00,18:31:00,19:47:00,20:15:00,0,0
2019-10-09,05:41:00,06:11:00,07:11:00,12:53:00,13:30:00,15:43:00,15:43:00,16:45:00,18:24:00,18:29:00,19:45:00,20:15:00,0,0
2019-10-10,05:42:00,06:12:00,07:12:00,12:53:00,13:30:00,15:42:00,15:42:00,16:45:00,18:22:00,18:27:00,19:43:00,20:15:00,0,0
2019-10-11,05:43:00,06:14:00,07:14:00,12:52:00,13:15:00,15:40:00,15:40:00,16:30:00,18:20:00,18:25:00,19:41:00,20:00:00,0,0
2019-10-12,05:45:00,06:16:00,07:16:00,12:52:00,13:30:00,15:38:00,15:38:00,16:30:00,18:18:00,18:23:00,19:39:00,20:00:00,0,0
2019-10-13,05:46:00,06:17:00,07:17:00,12:52:00,13:30:00,15:37:00,15:37:00,16:30:00,18:15:00,18:20:00,19:38:00,20:00:00,0,0
2019-10-14,05:47:00,06:19:00,07:19:00,12:52:00,13:30:00,15:35:00,15:35:00,16:30:00,18:13:00,18:18:00,19:36:00,20:00:00,0,0
2019-10-15,05:49:00,06:21:00,07:21:00,12:51:00,13:30:00,15:33:00,15:33:00,16:30:00,18:11:00,18:16:00,19:34:00,20:00:00,0,0
2019-10-16,05:50:00,06:22:00,07:22:00,12:51:00,13:30:00,15:32:00,15:32:00,16:30:00,18:09:00,18:14:00,19:32:00,20:00:00,0,0
2019-10-17,05:51:00,06:24:00,07:24:00,12:51:00,13:30:00,15:30:00,15:30:00,16:30:00,18:07:00,18:12:00,19:30:00,20:00:00,0,0
2019-10-18,05:53:00,06:26:00,07:26:00,12:51:00,13:15:00,15:28:00,15:28:00,16:15:00,18:05:00,18:10:00,19:28:00,19:45:00,0,0
2019-10-19,05:55:00,06:28:00,07:28:00,12:51:00,13:30:00,15:27:00,15:27:00,16:15:00,18:03:00,18:08:00,19:26:00,19:45:00,0,0
2019-10-20,05:56:00,06:29:00,07:29:00,12:50:00,13:30:00,15:25:00,15:25:00,16:15:00,18:00:00,18:05:00,19:23:00,19:45:00,0,0
2019-10-21,05:57:00,06:31:00,07:31:00,12:50:00,13:30:00,15:23:00,15:23:00,16:15:00,17:58:00,18:03:00,19:23:00,19:45:00,0,0
2019-10-22,05:59:00,06:33:00,07:33:00,12:50:00,13:30:00,15:22:00,15:22:00,16:15:00,17:56:00,18:01:00,19:21:00,19:45:00,0,0
2019-10-23,06:00:00,06:35:00,07:35:00,12:50:00,13:30:00,15:20:00,15:20:00,16:15:00,17:54:00,17:59:00,19:19:00,19:45:00,0,0
2019-10-24,06:01:00,06:36:00,07:36:00,12:50:00,13:30:00,15:19:00,15:19:00,16:15:00,17:52:00,17:57:00,19:17:00,19:45:00,0,0
2019-10-25,06:03:00,06:38:00,07:38:00,12:50:00,13:15:00,15:17:00,15:17:00,16:15:00,17:50:00,17:55:00,19:17:00,19:45:00,0,0
2019-10-26,06:04:00,06:40:00,07:40:00,12:49:00,13:30:00,15:16:00,15:16:00,16:15:00,17:48:00,17:53:00,19:15:00,19:45:00,0,0
2019-10-27,05:06:00,05:42:00,06:42:00,11:49:00,12:45:00,14:14:00,14:14:00,15:00:00,16:46:00,16:51:00,18:13:00,19:20:00,0,0
2019-10-28,05:07:00,05:43:00,06:43:00,11:49:00,12:45:00,14:13:00,14:13:00,15:00:00,16:45:00,16:50:00,18:12:00,19:20:00,0,0
2019-10-29,05:08:00,05:45:00,06:45:00,11:49:00,12:45:00,14:11:00,14:11:00,15:00:00,16:43:00,16:48:00,18:10:00,19:20:00,0,0
2019-10-30,05:10:00,05:47:00,06:47:00,11:49:00,12:45:00,14:10:00,14:10:00,15:00:00,16:41:00,16:46:00,18:08:00,19:20:00,0,0
2019-10-31,05:12:00,05:49:00,06:49:00,11:49:00,12:45:00,14:08:00,14:08:00,15:00:00,16:39:00,16:44:00,18:06:00,19:20:00,0,0
2019-11-01,05:13:00,05:50:00,06:50:00,11:49:00,12:30:00,14:07:00,14:07:00,15:00:00,16:37:00,16:42:00,18:05:00,19:20:00,0,0
2019-11-02,05:15:00,05:52:00,06:52:00,11:49:00,12:45:00,14:05:00,14:05:00,15:00:00,16:35:00,16:40:00,18:03:00,19:20:00,0,0
2019-11-03,05:17:00,05:54:00,06:54:00,11:49:00,12:45:00,14:04:00,14:04:00,15:00:00,16:34:00,16:39:00,18:03:00,19:20:00,0,0
2019-11-04,05:18:00,05:56:00,06:56:00,11:49:00,12:45:00,14:03:00,14:03:00,15:00:00,16:32:00,16:37:00,18:01:00,19:20:00,0,0
2019-11-05,05:19:00,05:57:00,06:57:00,11:49:00,12:45:00,14:01:00,14:01:00,15:00:00,16:30:00,16:35:00,18:00:00,19:20:00,0,0
2019-11-06,05:21:00,05:59:00,06:59:00,11:49:00,12:45:00,14:00:00,14:00:00,15:00:00,16:28:00,16:33:00,17:58:00,19:20:00,0,0
2019-11-07,05:22:00,06:01:00,07:01:00,11:49:00,12:45:00,13:59:00,13:59:00,15:00:00,16:27:00,16:32:00,17:58:00,19:20:00,0,0
2019-11-08,05:24:00,06:03:00,07:03:00,11:49:00,12:30:00,13:57:00,13:57:00,14:45:00,16:25:00,16:30:00,17:56:00,19:20:00,0,0
2019-11-09,05:25:00,06:04:00,07:04:00,11:49:00,12:45:00,13:56:00,13:56:00,14:45:00,16:24:00,16:29:00,17:56:00,19:20:00,0,0
2019-11-10,05:26:00,06:06:00,07:06:00,11:49:00,12:45:00,13:55:00,13:55:00,14:45:00,16:22:00,16:27:00,17:54:00,19:20:00,0,0
2019-11-11,05:28:00,06:08:00,07:08:00,11:49:00,12:45:00,13:54:00,13:54:00,14:45:00,16:20:00,16:25:00,17:52:00,19:20:00,0,0
2019-11-12,05:30:00,06:10:00,07:10:00,11:50:00,12:45:00,13:53:00,13:53:00,14:45:00,16:19:00,16:24:00,17:51:00,19:20:00,0,0
2019-11-13,05:30:00,06:11:00,07:11:00,11:50:00,12:45:00,13:51:00,13:51:00,14:45:00,16:17:00,16:22:00,17:50:00,19:20:00,0,0
2019-11-14,05:32:00,06:13:00,07:13:00,11:50:00,12:45:00,13:50:00,13:50:00,14:45:00,16:16:00,16:21:00,17:49:00,19:20:00,0,0
2019-11-15,05:34:00,06:15:00,07:15:00,11:50:00,12:30:00,13:49:00,13:49:00,14:30:00,16:15:00,16:20:00,17:48:00,19:20:00,0,0
2019-11-16,05:35:00,06:17:00,07:17:00,11:50:00,12:45:00,13:48:00,13:48:00,14:30:00,16:13:00,16:18:00,17:46:00,19:20:00,0,0
2019-11-17,05:36:00,06:18:00,07:18:00,11:50:00,12:45:00,13:47:00,13:47:00,14:30:00,16:12:00,16:17:00,17:46:00,19:20:00,0,0
2019-11-18,05:38:00,06:20:00,07:20:00,11:51:00,12:45:00,13:46:00,13:46:00,14:30:00,16:11:00,16:16:00,17:45:00,19:20:00,0,0
2019-11-19,05:40:00,06:22:00,07:22:00,11:51:00,12:45:00,13:45:00,13:45:00,14:30:00,16:09:00,16:14:00,17:43:00,19:20:00,0,0
2019-11-20,05:41:00,06:23:00,07:23:00,11:51:00,12:45:00,13:45:00,13:45:00,14:30:00,16:08:00,16:13:00,17:42:00,19:20:00,0,0
2019-11-21,05:43:00,06:25:00,07:25:00,11:51:00,12:45:00,13:44:00,13:44:00,14:30:00,16:07:00,16:12:00,17:42:00,19:20:00,0,0
2019-11-22,05:45:00,06:27:00,07:27:00,11:52:00,12:30:00,13:43:00,13:43:00,14:30:00,16:06:00,16:11:00,17:41:00,19:20:00,0,0
2019-11-23,05:46:00,06:28:00,07:28:00,11:52:00,12:45:00,13:42:00,13:42:00,14:30:00,16:05:00,16:10:00,17:40:00,19:20:00,0,0
